SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
22414,23,28583,129,8,0.0,0.0,2018-04-03 20:25:15.380,H0DQB4JKI1BLNQDVX06J
22415,16,9759,319,3,0.0,0.0,2018-01-29 13:46:06.000,J2YWL08L93MPAP3UA17R
22416,12,20122,345,6,0.0,0.0,2018-03-14 17:19:46.780,7AK3UWVUJLU22XXEUP3A
22417,6,64919,347,17,0.0,0.0,2018-03-30 13:20:21.440,9XOWD190NZYRQCRESQ4C
22418,2,89934,89,23,0.0,0.0,2018-04-09 05:25:10.610,PHRM7R6GGB3GLYDV7HUM
22419,20,9611,447,3,0.0,0.0,2018-01-03 07:34:49.930,WMVABL5Z1ZYX9JFW9593
22420,23,9519,351,3,0.0,0.0,2018-04-20 10:58:14.140,6OVB4EEJL89QWTVVCV50
22421,9,13694,139,4,0.0,0.0,2018-02-15 12:03:57.210,FB4JCFXYYBKI9QY0Z67Q
22422,11,28411,21,8,0.2,0.0,2018-04-30 06:45:53.790,GQO6CQK0WA323QCQRSZH
22423,11,31274,262,8,0.0,0.0,2018-02-04 07:21:20.790,NXP7N2WVDOY90ZKFC0OC
22424,5,88997,222,23,0.2,0.0,2018-02-24 18:21:35.520,11GG6ZMA7E89UTTZZPNO
22425,21,48506,406,13,0.0,0.0,2018-05-05 07:48:40.790,JL5S2RRAFRA4NLV8RG3A
22426,6,85418,375,22,0.2,0.0,2018-04-01 03:56:40.980,5AQ056RGDB1ORHGBN37U
22427,16,67088,320,17,0.2,0.0,2018-03-03 20:18:52.170,SMY477XR88JEKEAERXL0
22428,15,29276,371,8,0.0,0.0,2018-04-03 08:09:03.050,2G8GV4FW3DVFLDNSVYZU
22429,22,89961,165,23,0.0,0.0,2018-02-24 12:12:52.890,42HA735XV6MU4Q6POB2H
22430,3,58397,365,15,0.0,0.0,2018-02-25 03:03:26.480,4UOYY1NMWYM66XDQ5O19
22431,11,46523,218,12,0.0,0.0,2018-05-09 15:57:52.830,779LHNH27MWCT08TC92I
22432,9,94513,377,24,0.0,0.0,2018-05-07 11:09:24.520,Z7ZOYSSZIN18VXNFCHD5
22433,13,60001,312,16,0.1,0.0,2018-03-11 22:29:44.950,OCQTCX5XTEZRO7Z9XIUO
22434,15,33129,187,9,0.0,0.0,2018-01-09 02:49:35.680,OYV3X2KEZSOCRBV9ULVN
22435,1,51464,349,14,0.0,0.0,2018-04-20 16:53:10.920,P82G7QO5FYJHFZDUQFUK
22436,13,46521,155,12,0.0,0.0,2018-04-02 15:38:51.680,TMAEXW4Z3WZ12ZQTNQCW
22437,20,56750,289,15,0.0,0.0,2018-05-02 02:10:02.280,KT4VBBHE4602IVMR1ATJ
22438,17,43743,235,12,0.0,0.0,2018-01-11 04:29:20.630,C1KFD0N12OIOA9T6JLKM
22439,5,68998,417,18,0.0,0.0,2018-01-29 06:50:01.050,YQYZJ332LGIC27RKGXAU
22440,20,78382,109,20,0.0,0.0,2018-03-08 19:59:44.270,1IID7LSKIO9XKDBLFTXJ
22441,17,54255,143,14,0.0,0.0,2018-01-11 21:29:15.940,H7ZC821L3NAR7X7FMCIA
22442,17,58030,181,15,0.0,0.0,2018-02-21 11:15:31.460,2S9FIUFY03DADJAI1ZJR
22443,22,11835,408,3,0.0,0.0,2018-02-02 20:45:25.690,E0Y5CF36SGE8IFFPXP7M
22444,13,80523,95,21,0.1,0.0,2018-02-09 11:28:42.700,2JWHUEXXLDYJINRA96FB
22445,8,62041,269,16,0.0,0.0,2018-04-29 00:14:10.770,7MY2V4US39B5BCH1OI16
22446,1,10868,323,3,0.0,0.0,2018-04-07 04:41:40.060,73GP0ROFNJSAUVWYEZA2
22447,23,76150,205,20,0.0,0.0,2018-01-12 13:05:39.440,H4NE6BA9LNE5J0JIDUD6
22448,14,46758,356,12,0.0,0.0,2018-01-24 19:18:35.150,GQJVGHK39IQ34PYSATFE
22449,21,16762,279,5,0.0,0.0,2018-02-07 08:00:30.530,2VE4BUCG14XWQ1E3JPUQ
22450,12,46317,421,12,0.0,0.0,2018-04-26 20:36:53.160,B4N1EAKP20XS8EU4Q5M7
22451,21,35258,262,9,0.0,0.0,2018-02-15 11:46:58.630,7ET7EOKPR4KNZQQR2WKR
22452,16,7456,67,2,0.1,0.0,2018-01-29 16:00:49.120,Z3Z3IMJZSJ8II3QTU0M0
22453,23,15672,205,4,0.0,0.0,2018-04-29 07:36:02.900,AWD48O3DN92FW8BU4V10
22454,7,44754,308,12,0.0,0.0,2018-04-18 23:56:05.150,YKC5HM0X8VXRQO6MYAYG
22455,9,65930,288,17,0.0,0.0,2018-02-23 19:17:30.510,4A63LVEZP4KZACB1ZR12
22456,23,66809,316,17,0.0,0.0,2018-04-08 20:52:54.770,FD4N6J475L2K3T951VQL
22457,2,91649,340,24,0.0,0.0,2018-04-26 10:16:31.530,IRDSFCVLZIWD6PX1FFBA
22458,20,31156,238,8,0.0,0.0,2018-04-29 13:15:00.550,KIHF6I1VXWBHHWLRVR79
22459,9,11668,327,3,0.1,0.0,2018-03-05 13:20:47.480,5257X4C4MFFB6Y8VC8UT
22460,19,17542,341,5,0.2,0.0,2018-04-03 18:38:30.040,1MLWOTCAKN415EFC79EP
22461,4,59905,136,16,0.0,0.0,2018-01-01 08:19:09.340,BGW5BYDVIICFV3FJB8A0
22462,11,97082,346,25,0.1,0.0,2018-04-29 12:40:41.000,1RAA0JSJ5ZG3ZQ6PQDVY
22463,8,59003,225,15,0.0,0.0,2018-04-22 22:32:00.650,15RLAB0SW03PX9OLVBEK
22464,13,54784,32,14,0.0,0.0,2018-01-21 02:50:40.520,DJWCWD9UKVF1E0MJOQ8S
22465,11,31340,49,8,0.1,0.0,2018-01-15 22:53:17.350,8YCD2GI4U1GE2NLU9DXQ
22466,19,11475,267,3,0.0,0.0,2018-05-09 09:07:31.370,C4OOI8117L6RL5LJYUWR
22467,11,43594,415,12,0.0,0.0,2018-03-12 00:33:43.580,PTYMCD1OFCA1SVTOPJ7G
22468,19,62731,173,16,0.0,0.0,2018-05-02 08:18:31.580,NGANGH0AAJ1Z8MBQ16V0
22469,22,75879,233,20,0.0,0.0,2018-04-23 03:32:04.470,R9VPS9RV8BOAM2DNZVV1
22470,4,61997,165,16,0.0,0.0,2018-03-07 22:07:14.330,4S92K9IXNCBGPV7FXO88
22471,15,62131,56,16,0.0,0.0,2018-03-22 15:09:44.510,28CPLJX32B0ZZMGLN809
22472,13,21177,113,6,0.0,0.0,2018-03-20 08:51:00.810,LYCUX65717MSY2JXDYPK
22473,20,20936,124,6,0.0,0.0,2018-03-11 22:35:09.560,L0BHQ8QUAF8ZGH9ZUODS
22474,1,29988,338,8,0.0,0.0,2018-03-06 11:35:05.660,04E60KWOA9AO3ZX1D7XF
22475,7,54024,209,14,0.2,0.0,2018-04-09 13:28:58.190,RRETIL9XIACSYKWXAPOT
22476,15,54424,411,14,0.0,0.0,2018-05-04 00:48:25.760,Z6XBDHCXHHFCI9CZCIYN
22477,12,16576,66,5,0.0,0.0,2018-03-28 10:00:28.100,SYXV4F042H9L7RKHI44X
22478,22,49510,168,13,0.0,0.0,2018-05-04 19:52:38.100,0TXFGBKXY7P6F78ZF81B
22479,20,26956,406,7,0.0,0.0,2018-03-07 18:07:24.760,FZ6RAHRIUDUPPR50FN4G
22480,20,37639,83,10,0.0,0.0,2018-01-29 03:07:00.720,4AJERJCH2W2M7LTQO5TS
22481,6,9269,171,3,0.0,0.0,2018-03-20 14:51:01.530,3TVHQG2YZKXULBPNCJXF
22482,2,20331,417,6,0.0,0.0,2018-02-08 01:00:17.020,RHR2H6BARIAOR0HNX139
22483,18,12514,92,4,0.0,0.0,2018-02-25 00:08:32.510,3B5SMA33BMVCFBB4E89R
22484,11,43645,197,12,0.0,0.0,2018-03-09 15:35:59.730,82M5UA8ZEHU5HO5LAVW8
22485,6,23139,104,6,0.0,0.0,2018-01-10 15:16:27.850,FVFBCO5IITTIUV8JMSZV
22486,18,39068,151,10,0.0,0.0,2018-04-10 23:57:03.700,X416XM5I4CDIHS76UHL3
22487,10,78841,172,20,0.0,0.0,2018-01-09 03:33:21.610,VO0NNTX2O3WC3IQD4E1Z
22488,6,15247,5,4,0.0,0.0,2018-04-01 22:33:39.800,EGGZC21CSAERM1F1JAT8
22489,7,65958,351,17,0.0,0.0,2018-03-25 07:32:05.180,G9H6E9GTP3J4HH8KOARV
22490,1,83414,34,22,0.0,0.0,2018-01-12 20:00:16.140,VSILGHBCL38QJY6YTYSL
22491,12,53632,267,14,0.2,0.0,2018-04-16 05:22:20.160,36UN5J7HV02DRKHYLXS5
22492,1,25595,51,7,0.0,0.0,2018-01-03 12:55:01.730,3ZADXI2LUCY96SMNXBX4
22493,8,32075,361,9,0.0,0.0,2018-03-17 15:08:33.150,Q36DSEPZ800G206JA714
22494,10,51456,77,14,0.0,0.0,2018-03-06 12:11:31.010,0O33LSVANMV1MCW4054D
22495,16,18477,425,5,0.0,0.0,2018-03-08 11:40:34.930,MBYT3SF4M4WZYPF296LU
22496,6,55932,249,15,0.1,0.0,2018-01-22 08:48:34.950,KE4FFNAFA1WRAEC5AH0F
22497,9,97787,408,25,0.0,0.0,2018-03-10 12:43:30.820,1HZ1NNH1QYIJW1XTEO55
22498,9,55810,377,15,0.0,0.0,2018-01-13 17:54:45.160,C2Z8NB3WZPLEIJW5DSZS
22499,3,49184,46,13,0.2,0.0,2018-01-25 12:35:25.340,J2E8ECFCVTUAHOF0TZBE
22500,12,50566,2,13,0.0,0.0,2018-04-29 15:06:39.400,R9W4EI0N0W5CBTZK09ZN
22501,14,66033,361,17,0.0,0.0,2018-01-27 04:07:56.480,3WQ30UH5KSOE8RTH30TE
22502,5,13419,32,4,0.0,0.0,2018-01-20 04:47:07.870,UWPY5VGFTQCQKNC50DNJ
22503,16,69638,124,18,0.0,0.0,2018-02-10 15:46:30.680,G3GX3153W959V9Z15VZ1
22504,17,53525,115,14,0.0,0.0,2018-04-11 09:53:16.210,Q1CON4HB2M6V7DT901TA
22505,20,82945,365,21,0.0,0.0,2018-02-05 05:27:08.650,WG7GPEC4VIOIRP148GWO
22506,9,14082,149,4,0.0,0.0,2018-04-07 02:55:57.820,TMZENV6S4T5QEUL57XQ4
22507,20,85279,395,22,0.0,0.0,2018-03-29 17:25:39.570,74ICGOR4SKWLJ2U721J6
22508,22,84443,320,22,0.0,0.0,2018-02-23 20:00:57.230,ROIRCVGZ1J6KLMHH177F
22509,1,89489,99,23,0.2,0.0,2018-01-10 10:27:06.950,C895VRQX5V7YTGFZL3SA
22510,17,11507,330,3,0.1,0.0,2018-03-01 18:29:04.760,Q1Q1XFCQ1UBQPEG9MG4Q
22511,12,50233,250,13,0.0,0.0,2018-01-12 10:52:26.670,VOZMR62HG3E4IL7I4XBE
22512,3,42139,173,11,0.0,0.0,2018-05-01 14:23:53.430,40V741ZQZNOK2VCQE59A
22513,23,4200,285,2,0.1,0.0,2018-02-22 19:07:35.790,LQXL6T8QIISCVRN4FN52
22514,13,72789,244,19,0.1,0.0,2018-02-05 10:13:46.750,GGQKGQUSPS23XJAYLY7R
22515,13,8274,170,3,0.0,0.0,2018-01-15 03:47:28.500,H4V763PMZI37I4A61Q3D
22516,2,39575,171,11,0.0,0.0,2018-04-02 07:18:52.320,SQQ8Y8D5UPXBQZBUC9M5
22517,17,84568,255,22,0.0,0.0,2018-03-05 12:32:08.480,P9YWEE0RJ74D2OE5Z7UC
22518,21,15358,29,4,0.1,0.0,2018-02-14 06:56:00.910,5T6WS4YCOGG7S3GRCKTC
22519,8,31646,380,9,0.0,0.0,2018-01-11 11:34:12.670,AHTXNBXOD1STOKGS0LA1
22520,16,91032,350,24,0.0,0.0,2018-02-13 22:56:13.650,VRO69LXENN0Z2VCCY4T1
22521,9,31394,95,8,0.0,0.0,2018-05-01 05:34:09.750,BEOE4I0YCYJBZEP5REPZ
22522,5,28347,410,8,0.0,0.0,2018-04-19 02:00:03.780,PERTMP4F1GH0RKCZR52X
22523,13,95532,274,25,0.0,0.0,2018-02-08 00:46:26.400,BOHO2GM77Q31CL0WKITV
22524,21,91224,200,24,0.2,0.0,,AH2B7UC5Z9N2VEPA5J8I
22525,15,8365,351,3,0.0,0.0,2018-04-11 07:31:48.330,UQDZFZC37M81W07FCUM9
22526,15,36537,6,10,0.0,0.0,2018-03-31 16:44:54.180,7HGYH6AMEYKDAGROBSU0
22527,5,87861,205,23,0.0,0.0,2018-03-20 02:14:42.770,SME0YDIUSOM86N8X0YS1
22528,10,68239,48,18,0.0,0.0,2018-01-03 17:42:27.650,SONOLKFQ02R90EV1XISS
22529,8,11512,365,3,0.0,0.0,2018-01-06 10:23:38.540,L9Y44TJRBT1YK0XQCCT3
22530,1,96851,413,25,0.0,0.0,2018-05-07 23:54:30.730,SMVZ58DV2G09P6FPJHRV
22531,7,55397,3,15,0.1,0.0,2018-03-19 04:40:23.240,P8PAFEXAK5ZPNTM25YK6
22532,3,59526,142,16,0.0,0.0,2018-02-24 12:04:54.940,8D1OUTI1TV2742E6OPUF
22533,20,327,122,1,0.0,0.0,2018-03-15 16:05:42.930,IB0K2DSMDI6P4HUNLKKE
22534,8,75150,404,20,0.2,0.0,2018-04-10 07:17:12.750,R9XIIR8WH8QQAQ204SGQ
22535,7,70365,175,18,0.0,0.0,2018-03-18 03:00:45.360,FCVH0LJI2490BQ131KLJ
22536,2,94609,140,24,0.1,0.0,2018-01-02 22:59:04.240,W9GYUQSMHS3OVBW10H5P
22537,10,49452,294,13,0.0,0.0,2018-03-01 10:03:53.660,E3GQZZ1X37U7OJ2FI6UR
22538,1,57749,430,15,0.0,0.0,2018-05-07 09:13:46.340,LC6BFE4112GTBH6Z8VRQ
22539,14,59460,284,16,0.0,0.0,2018-03-25 14:15:16.300,DL8H6SUMHBBYITRAEJKW
22540,21,9058,407,3,0.0,0.0,2018-02-02 10:08:51.070,15EDC1WFAB3067QXU8MA
22541,21,52548,209,14,0.0,0.0,2018-02-12 12:20:30.030,JQ4VTOEPTB6TUBFU3URX
22542,11,93158,305,24,0.0,0.0,2018-01-13 06:31:24.130,607XBL0DJAYMFIE9IJCI
22543,6,24517,359,7,0.0,0.0,2018-03-25 07:32:24.380,HZW6BVB3QEVC9CPXXH2D
22544,13,54452,22,14,0.0,0.0,2018-03-23 12:06:32.850,9086ET1KLAEFFP1BR0QP
22545,13,33181,236,9,0.0,0.0,2018-01-24 13:03:00.410,SW2965OCL1A4E7YO0W19
22546,9,11494,94,3,0.0,0.0,2018-01-01 09:07:49.460,53HXTNOM6HCN2G45W8OC
22547,1,21395,219,6,0.0,0.0,2018-04-24 14:58:26.730,083A0H3MR3OFRNSLCCI0
22548,19,58046,117,15,0.1,0.0,2018-03-20 17:47:25.940,EKYGCQTI3ODXB5UDMS5L
22549,20,43183,359,11,0.0,0.0,2018-02-10 04:54:46.400,FEN7ATBJKW5CHLO5TOR9
22550,14,77661,255,20,0.0,0.0,2018-02-20 08:24:02.510,NEAIGHX8PJCERZ6A81XH
22551,13,70124,446,18,0.0,0.0,2018-04-15 04:21:42.620,IR8KTK67T4ECVRZDPUBD
22552,12,82429,379,21,0.0,0.0,2018-03-28 20:16:26.470,UDTXQLHVLMTR55N2XMXR
22553,2,24165,449,7,0.0,0.0,2018-01-25 05:47:29.900,WFY2V86XJ6M4NNEFM3YO
22554,10,56911,149,15,0.0,0.0,2018-01-03 06:20:32.490,7HKKQLBAR8DMBYXUVUCB
22555,3,19173,360,5,0.2,0.0,2018-04-20 13:39:11.700,1F7NIH9NBIY2OOXDH5MU
22556,9,37687,403,10,0.0,0.0,2018-05-08 09:32:29.660,SY8HCPGKR9LDD61DX742
22557,15,16646,210,5,0.0,0.0,2018-02-17 02:07:52.710,GPFJM90HDOQGC9HZ56SS
22558,18,77173,376,20,0.1,0.0,2018-04-21 04:00:41.470,J9CPAIWZKXISYB8TYPFG
22559,3,45160,216,12,0.2,0.0,2018-03-11 08:14:42.350,EKVX1XKES1BAKWF2TCR4
22560,6,46408,360,12,0.1,0.0,2018-01-11 17:08:22.030,TR7ODX857GDB05PHS8KB
22561,4,24980,397,7,0.0,0.0,2018-03-28 03:12:25.880,RW6HEFTR4CNCKKTN9OZB
22562,11,17040,348,5,0.0,0.0,2018-04-04 09:13:30.170,KKYYJRQL136SW1V16YIF
22563,15,72932,407,19,0.0,0.0,2018-03-24 07:02:01.030,23PZFKWTJJKZC7B8JVN3
22564,1,91398,139,24,0.0,0.0,2018-02-25 20:06:26.510,28GKNIXM2QHWUHG9Z36T
22565,11,54869,327,14,0.0,0.0,2018-03-03 05:46:43.710,IKLSKUJTN2UB80V8ER2Y
22566,9,89467,109,23,0.0,0.0,2018-01-06 06:24:09.820,GT32IPUYJSG9EKOUR3OD
22567,7,41813,52,11,0.0,0.0,2018-03-08 18:46:43.740,FNMLLHL0KB4UK2QIP24P
22568,15,27810,333,8,0.1,0.0,2018-01-22 07:06:40.670,3AD2UF6DNODKD05GHX78
22569,7,2424,69,1,0.0,0.0,2018-04-16 16:06:50.440,ZGCETHYC21JOZCD8IQ1F
22570,12,12424,31,4,0.0,0.0,2018-02-03 11:14:42.510,XNQA72K274XHW3U1N1Y7
22571,16,88882,330,23,0.0,0.0,2018-03-25 17:43:34.850,KMUWDNS7Y65SB2SL4LFD
22572,17,26820,278,7,0.2,0.0,2018-04-04 22:05:05.980,UWM638I7VP38LC0WDTES
22573,7,54658,197,14,0.0,0.0,2018-04-19 22:16:52.180,8YRPL11GIFITRQQ8PAF9
22574,10,22588,426,6,0.0,0.0,2018-01-12 20:47:09.830,3H2KPQSORR1LFLYUHI7H
22575,18,38484,142,10,0.0,0.0,2018-04-07 23:13:42.640,D9LETMAONJZIU5HP4VB9
22576,22,36996,243,10,0.2,0.0,2018-02-01 16:24:49.520,ROH8C4RD8S7S9P7H5V4H
22577,23,3830,52,1,0.0,0.0,2018-02-06 22:01:45.360,3813KGH5CMW7ZML35HHI
22578,23,41081,253,11,0.0,0.0,2018-01-27 13:53:30.920,FQRPLG98ZZ6RROFF4ROA
22579,9,58044,416,15,0.0,0.0,2018-01-15 11:43:25.980,W5AKA3MD0EMYPNH9EZZ7
22580,6,95631,258,25,0.1,0.0,2018-04-10 22:23:58.860,DNPG7Y5N0QT82JKH4ACM
22581,14,15143,239,4,0.1,0.0,2018-04-16 01:46:27.450,YLKT10X6QRO2AIIL425H
22582,9,29816,88,8,0.0,0.0,2018-05-09 08:27:16.830,ZOSQM4XS9PNL2E25M5X7
22583,13,25057,141,7,0.1,0.0,2018-04-02 12:47:41.260,AY55S02VZ8754ZWR3FV0
22584,17,32610,111,9,0.0,0.0,2018-03-26 01:59:36.030,H21H74FGIW798OPNKT3U
22585,12,26728,419,7,0.0,0.0,2018-01-23 19:32:48.110,9GFGYE5DJQ273SW4OKWM
22586,18,71727,76,19,0.0,0.0,2018-04-30 08:23:56.780,HB0VVA74ILR5G7LL09PA
22587,2,35361,146,9,0.0,0.0,2018-01-31 06:17:25.030,Y6424WTJV978HR4EL24X
22588,10,42175,425,11,0.0,0.0,2018-03-13 09:45:10.430,04A1NLAIOB6BCJ5VSREE
22589,5,55977,45,15,0.0,0.0,2018-04-29 17:38:01.060,NCKXZGG7F6LCTY1U0HAI
22590,21,32679,224,9,0.0,0.0,2018-03-19 17:28:15.700,7X0W58ZISBPJNDSQ4O5T
22591,10,77963,382,20,0.0,0.0,2018-03-25 20:51:11.530,84LZIL31S93VKFEJ0T7H
22592,16,71039,370,18,0.0,0.0,2018-03-20 06:03:12.190,NVWT5K94WT5OPYTFXMNV
22593,21,12590,214,4,0.0,0.0,2018-02-27 00:59:03.980,01LN3XD64UXCML8P5C0U
22594,8,13052,377,4,0.0,0.0,2018-03-14 21:06:54.270,VGY7UGL427KM6MUA62NW
22595,17,82837,10,21,0.0,0.0,2018-03-17 06:56:25.200,SZ8C3DKPSAN1K4LNG9HR
22596,11,35509,313,9,0.0,0.0,2018-03-20 03:06:59.870,1NDQFYEEZACXZ3HQUR31
22597,19,20226,351,6,0.0,0.0,2018-02-28 23:29:23.110,AWXKMI9NQS65URBUMNE5
22598,5,31879,220,9,0.0,0.0,2018-01-28 11:25:57.870,SZA3K13WMIEPOQQF5SG5
22599,3,98342,148,25,0.0,0.0,2018-01-21 06:19:49.140,8H6S5C5V73OV3HXNH2H5
22600,5,42474,127,11,0.0,0.0,2018-01-19 06:38:50.580,4ASF61LFHUY0KJI3AFPY
22601,3,68441,42,18,0.0,0.0,2018-03-04 14:21:05.730,EEPTK8TSNQY0Z46EDYBJ
22602,10,92345,338,24,0.0,0.0,2018-04-03 07:51:46.060,P8PVJYEJ6NS6PPW2LLSS
22603,13,55622,48,15,0.0,0.0,2018-04-13 01:40:35.510,T4Z0KFBOXGEFKP60Y1AE
22604,9,30760,328,8,0.0,0.0,2018-01-07 17:40:03.880,H36TAFACSDIQUV4PVYI2
22605,22,87539,377,23,0.0,0.0,2018-04-06 14:40:27.660,97ER5ZP2NJIEDC1S6AZ1
22606,19,43305,169,11,0.0,0.0,2018-01-11 06:16:36.630,52VOQT1A23RBD7VS24GK
22607,5,27772,182,8,0.0,0.0,2018-04-17 21:59:34.290,4TZCGJ3XPOJ1K44I2E5O
22608,16,1577,23,1,0.0,0.0,2018-01-13 09:00:20.060,KGR2045Z45JG109WCAAY
22609,15,18428,8,5,0.0,0.0,2018-02-04 07:06:49.860,DE7AS3RAZQAWIKC8AGEX
22610,5,80937,118,21,0.1,0.0,2018-03-19 21:14:22.180,KJ0LJ4UMQ4VPE72JS70D
22611,9,33857,352,9,0.0,0.0,2018-04-01 11:30:44.290,5E8JIGWN1UV0GSV7P9ZX
22612,15,74325,410,19,0.1,0.0,2018-01-21 12:14:21.790,8MF63CAOH8DK7F4R10OY
22613,9,19130,413,5,0.0,0.0,2018-04-06 16:17:15.490,O9ZOYF6C3X1G0XSTDE3L
22614,21,48288,411,13,0.0,0.0,2018-04-09 09:50:43.500,KLHG8CRFN9BYQJCFI5W4
22615,16,31266,122,8,0.2,0.0,2018-02-04 15:21:54.580,EAC46IBXOLKCZ4OI8P2F
22616,19,93924,310,24,0.0,0.0,2018-03-28 18:45:09.060,FOQHADFEV96HM5B5C1UF
22617,21,90743,207,23,0.0,0.0,2018-01-02 20:25:48.900,ZNQMQEOX9FUOGZMLMW4W
22618,21,40322,296,11,0.0,0.0,2018-05-08 05:02:25.000,TCDVCZCCWO80EF1ZUJZR
22619,12,64671,173,17,0.0,0.0,2018-02-03 00:33:38.390,LTCS65OJP5PJY6ADREEB
22620,16,81901,251,21,0.2,0.0,2018-03-12 21:22:46.940,DRLO1KLLRC5417I026UO
22621,7,54106,416,14,0.0,0.0,2018-04-15 00:06:44.790,6IJHF8QM35KFW72Q44K3
22622,21,98397,79,25,0.0,0.0,,XTJEXYSCP7KNR7826MBU
22623,10,70592,289,18,0.0,0.0,2018-05-05 09:01:33.310,O6LP4ZG9X19KU8OZ3I9Y
22624,9,68505,297,18,0.0,0.0,2018-02-01 13:28:39.610,EX0R40TOXH98Z9MYOSYC
22625,2,33221,102,9,0.2,0.0,2018-01-28 22:38:34.730,R6A3XYJ2341WP99KXZZM
22626,1,17844,413,5,0.0,0.0,2018-03-20 14:23:30.990,0K0BVY21EPBM7NRPO729
22627,19,14230,65,4,0.0,0.0,2018-01-06 11:40:22.660,TD7CA0DDRSZPHRLAS2ZH
22628,23,41607,273,11,0.0,0.0,2018-02-06 21:06:02.000,PEQAIMIU8SWC067SYKYP
22629,17,38511,417,10,0.0,0.0,2018-02-06 01:09:57.910,NXBWQW5FW42SJ4YH1SDU
22630,7,2976,281,1,0.0,0.0,2018-03-07 13:50:44.640,IZ2DGKEHTH1SD2HFERQC
22631,3,16770,344,5,0.0,0.0,2018-01-19 20:06:42.760,COUKG28BXSKU54X8J9BQ
22632,18,70711,284,18,0.0,0.0,2018-04-12 16:55:26.410,3M1062G1N0NI35B8S0I6
22633,21,41498,106,11,0.0,0.0,2018-01-10 10:35:47.490,WOGX8XK6UIEMG91TKAZS
22634,4,15570,289,4,0.0,0.0,2018-01-07 07:33:41.780,9SWC2ZL0Q9TKT7XK2X5W
22635,4,27191,217,7,0.0,0.0,2018-05-06 05:04:35.400,SH9WMWAF8PIDVMWJL6YY
22636,5,21557,353,6,0.0,0.0,2018-02-07 08:02:53.130,48L1N138HCUWFGANGF2B
22637,20,72954,40,19,0.0,0.0,2018-01-13 17:54:41.390,IKA6XK10HR7XNO8OUZU6
22638,5,93056,265,24,0.1,0.0,2018-01-27 06:46:41.320,QCOHG6LW5QVMMLOAVPH1
22639,19,43831,187,12,0.2,0.0,2018-03-26 19:07:37.380,0LNYRR2ZLF75ER7MPHEG
22640,16,82183,250,21,0.0,0.0,2018-04-28 11:19:08.380,B0BB13JDZ9D4YPR0JOEI
22641,13,43956,347,12,0.0,0.0,2018-01-13 13:16:11.480,JAOH7THO682K3OKCNPOI
22642,9,33785,123,9,0.0,0.0,2018-01-13 10:24:22.480,M6T0F1GL5T0X7SQMTU92
22643,19,23748,418,7,0.0,0.0,2018-01-18 21:17:04.960,T1BJV17OVYP0AX4UHRR1
22644,1,73799,380,19,0.0,0.0,2018-02-07 02:38:20.570,0F2NVWUPTVFFXS4IGK09
22645,12,97581,325,25,0.0,0.0,2018-02-10 20:23:38.880,9UAXXULSC2H1MTM9WZ4D
22646,18,3638,425,1,0.0,0.0,2018-04-27 05:57:31.420,23ALD40C07RR4QKRQX28
22647,7,51909,410,14,0.0,0.0,2018-03-05 08:36:49.740,GTYEAZH8JKWWY7R0CKPL
22648,1,63061,256,16,0.0,0.0,2018-04-22 13:45:56.710,CVQ9H21H62241LAB625I
22649,15,80545,256,21,0.0,0.0,2018-03-29 15:08:20.490,HMUV6ITQEDCNH4X84SWG
22650,22,87672,153,23,0.0,0.0,2018-02-08 05:44:59.690,CIURWLGO5HK2BV8VDBJ8
22651,14,43525,107,12,0.1,0.0,2018-04-28 12:11:16.140,SOPGKHC32A82D43049XC
22652,22,78664,55,20,0.0,0.0,2018-03-18 06:41:10.960,8VSL69OCRGC70KT4BC44
22653,17,65968,48,17,0.0,0.0,2018-03-02 18:26:58.110,27C0YQ5U91MVOJTXVD7N
22654,10,16442,349,5,0.0,0.0,2018-05-04 10:52:19.480,BTVUCJAVSXS8H5OGK8IJ
22655,21,87127,164,23,0.0,0.0,2018-03-20 08:57:02.200,HFQCB007GYXHTRDG5L7U
22656,5,68803,415,18,0.0,0.0,2018-02-13 06:32:05.790,G4UN7E4HA5O39TE5H0J9
22657,23,21753,50,6,0.2,0.0,2018-03-09 05:19:32.420,CYVRNEAZFMBOI0AVP4MV
22658,4,85877,204,22,0.1,0.0,2018-03-02 18:23:06.440,5T8DKYZANKNKA45YWJ0T
22659,7,96299,227,25,0.0,0.0,2018-03-16 03:02:00.780,VIDFQS39SWXEX65ND3FB
22660,21,69695,417,18,0.0,0.0,2018-02-27 03:16:32.900,R2N37W5XTLM29ABUYT5V
22661,1,29075,105,8,0.0,0.0,2018-04-01 03:00:05.000,VOQ6CX0BIGKIS3FPBIWX
22662,6,84924,362,22,0.1,0.0,2018-04-13 09:10:34.640,ZAABOWTSF9AFNWDXWUZ5
22663,23,61825,59,16,0.0,0.0,2018-03-12 20:49:36.380,A52KG6V5NB9XOWDFVO16
22664,8,15452,179,4,0.2,0.0,2018-03-17 19:09:35.430,36A2471SENWSRO58R7PY
22665,2,64168,226,17,0.0,0.0,2018-01-16 11:00:07.100,SY0HYZ0H16YY17YSHBZT
22666,15,61906,68,16,0.0,0.0,2018-04-16 04:18:55.770,8NC5X7763GB8WA79K671
22667,18,32828,304,9,0.0,0.0,2018-03-23 00:54:56.800,CHYUPG7G9VQ49JBNC1ST
